,event_id,event_name,time_date,location,timezone,visiting_team,home_team
902,9164910,Chicago White Sox at Cleveland Indians ,2015-09-19 23:05:00,Progressive Field,EST,Chicago White Sox,Cleveland Indians 
903,9164879,Chicago White Sox at Cleveland Indians ,2015-07-23 23:05:00,Progressive Field,EST,Chicago White Sox,Cleveland Indians 
904,9164921,Chicago White Sox at Detroit Tigers ,2015-04-18 17:08:00,Comerica Park,EST,Chicago White Sox,Detroit Tigers 
905,9177451,Chicago White Sox at Chicago Cubs ,2015-07-11 20:05:00,Wrigley Field,CST,Chicago White Sox,Chicago Cubs 
906,9172111,Chicago White Sox at Minnesota Twins ,2015-05-02 00:10:00,Target Field,CST,Chicago White Sox,Minnesota Twins 
907,9164922,Chicago White Sox at Detroit Tigers ,2015-04-19 17:08:00,Comerica Park,EST,Chicago White Sox,Detroit Tigers 
908,9177750,Chicago White Sox at Pittsburgh Pirates ,2015-06-16 23:05:00,PNC Park,EST,Chicago White Sox,Pittsburgh Pirates 
909,9165022,Chicago White Sox at Detroit Tigers ,2015-09-22 23:08:00,Comerica Park,EST,Chicago White Sox,Detroit Tigers 
910,9158519,Chicago White Sox at Houston Astros ,2015-05-30 00:10:00,Minute Maid Park,CST,Chicago White Sox,Houston Astros 
911,9158520,Chicago White Sox at Houston Astros ,2015-05-30 20:10:00,Minute Maid Park,CST,Chicago White Sox,Houston Astros 
912,9158521,Chicago White Sox at Houston Astros ,2015-05-31 18:10:00,Minute Maid Park,CST,Chicago White Sox,Houston Astros 
913,9172109,Chicago White Sox at Minnesota Twins ,2015-05-02 18:10:00,Target Field,CST,Chicago White Sox,Minnesota Twins 
914,9164975,Chicago White Sox at Detroit Tigers ,2015-06-25 17:08:00,Comerica Park,EST,Chicago White Sox,Detroit Tigers 
915,9164979,Chicago White Sox at Detroit Tigers ,2015-06-28 17:08:00,Comerica Park,EST,Chicago White Sox,Detroit Tigers 
916,9164920,Chicago White Sox at Detroit Tigers ,2015-04-17 17:08:00,Comerica Park,EST,Chicago White Sox,Detroit Tigers 
917,9177843,Chicago White Sox at Milwaukee Brewers ,2015-05-11 23:20:00,Miller Park,CST,Chicago White Sox,Milwaukee Brewers 
918,9177844,Chicago White Sox at Milwaukee Brewers ,2015-05-13 00:10:00,Miller Park,CST,Chicago White Sox,Milwaukee Brewers 
919,9177452,Chicago White Sox at Chicago Cubs ,2015-07-12 18:20:00,Wrigley Field,CST,Chicago White Sox,Chicago Cubs 
920,9177845,Chicago White Sox at Milwaukee Brewers ,2015-05-14 00:10:00,Miller Park,CST,Chicago White Sox,Milwaukee Brewers 
921,9158032,Chicago White Sox at Oakland Athletics ,2015-05-17 20:05:00,O.co Coliseum,PST,Chicago White Sox,Oakland Athletics 
922,9158031,Chicago White Sox at Oakland Athletics ,2015-05-17 01:05:00,O.co Coliseum,PST,Chicago White Sox,Oakland Athletics 
923,9158030,Chicago White Sox at Oakland Athletics ,2015-05-16 02:05:00,O.co Coliseum,PST,Chicago White Sox,Oakland Athletics 
924,9158616,Chicago White Sox at Texas Rangers ,2015-06-04 00:05:00,Globe Life Park,CST,Chicago White Sox,Texas Rangers 
925,9158615,Chicago White Sox at Texas Rangers ,2015-06-03 00:05:00,Globe Life Park,CST,Chicago White Sox,Texas Rangers 
926,9158617,Chicago White Sox at Texas Rangers ,2015-06-05 00:05:00,Globe Life Park,CST,Chicago White Sox,Texas Rangers 
927,9158459,Chicago White Sox at Seattle Mariners ,2015-08-23 20:10:00,Safeco Field,PST,Chicago White Sox,Seattle Mariners 
928,9158456,Chicago White Sox at Seattle Mariners ,2015-08-22 02:10:00,Safeco Field,PST,Chicago White Sox,Seattle Mariners 
929,9158457,Chicago White Sox at Seattle Mariners ,2015-08-23 01:10:00,Safeco Field,PST,Chicago White Sox,Seattle Mariners 
930,9177994,Detroit Tigers at Chicago White Sox ,2015-06-06 23:15:00,US Cellular Field,CST,Detroit Tigers,Chicago White Sox 
931,9172195,Texas Rangers at Chicago White Sox ,2015-06-20 18:10:00,US Cellular Field,CST,Texas Rangers,Chicago White Sox 
932,9172223,Minnesota Twins at Chicago White Sox ,2015-04-11 18:10:00,US Cellular Field,CST,Minnesota Twins,Chicago White Sox 
933,9172175,Cleveland Indians at Chicago White Sox ,2015-04-21 00:10:00,US Cellular Field,CST,Cleveland Indians,Chicago White Sox 
934,9172219,Detroit Tigers at Chicago White Sox ,2015-10-03 00:10:00,US Cellular Field,CST,Detroit Tigers,Chicago White Sox 
935,9172194,Texas Rangers at Chicago White Sox ,2015-06-20 00:10:00,US Cellular Field,CST,Texas Rangers,Chicago White Sox 
937,9172212,Kansas City Royals at Chicago White Sox ,2015-07-19 18:10:00,US Cellular Field,CST,Kansas City Royals,Chicago White Sox 
938,9172216,Detroit Tigers at Chicago White Sox ,2015-05-06 00:10:00,US Cellular Field,CST,Detroit Tigers,Chicago White Sox 
939,9172229,Minnesota Twins at Chicago White Sox ,2015-09-12 23:10:00,US Cellular Field,CST,Minnesota Twins,Chicago White Sox 
940,9172210,Kansas City Royals at Chicago White Sox ,2015-07-18 00:10:00,US Cellular Field,CST,Kansas City Royals,Chicago White Sox 
941,9172150,Los Angeles Angels at Chicago White Sox ,2015-08-11 00:10:00,US Cellular Field,CST,Los Angeles Angels,Chicago White Sox 
942,9172186,Seattle Mariners at Chicago White Sox ,2015-08-29 00:10:00,US Cellular Field,CST,Seattle Mariners,Chicago White Sox 
943,9172222,Minnesota Twins at Chicago White Sox ,2015-04-10 20:10:00,US Cellular Field,CST,Minnesota Twins,Chicago White Sox 
944,9172208,Kansas City Royals at Chicago White Sox ,2015-04-25 18:10:00,US Cellular Field,CST,Kansas City Royals,Chicago White Sox 
947,9172226,Minnesota Twins at Chicago White Sox ,2015-05-23 20:10:00,US Cellular Field,CST,Minnesota Twins,Chicago White Sox 
950,9167895,Chicago White Sox at Kansas City Royals ,2015-09-05 23:10:00,Kauffman Stadium,CST,Chicago White Sox,Kansas City Royals 
951,9167894,Chicago White Sox at Kansas City Royals ,2015-09-05 00:10:00,Kauffman Stadium,CST,Chicago White Sox,Kansas City Royals 
952,9164883,Chicago White Sox at Cleveland Indians ,2015-07-25 23:05:00,Progressive Field,EST,Chicago White Sox,Cleveland Indians 
953,9159373,Chicago White Sox at St Louis Cardinals ,2015-07-02 00:15:00,Busch Stadium,CST,Chicago White Sox,St Louis Cardinals 
954,9150644,Chicago White Sox at Los Angeles Angels ,2015-08-18 02:05:00,Angel Stadium,PST,Chicago White Sox,Los Angeles Angels 
955,9150647,Chicago White Sox at Los Angeles Angels ,2015-08-21 02:05:00,Angel Stadium,PST,Chicago White Sox,Los Angeles Angels 
956,9150646,Chicago White Sox at Los Angeles Angels ,2015-08-20 02:05:00,Angel Stadium,PST,Chicago White Sox,Los Angeles Angels 
957,9167896,Chicago White Sox at Kansas City Royals ,2015-09-06 18:10:00,Kauffman Stadium,CST,Chicago White Sox,Kansas City Royals 
958,9164881,Chicago White Sox at Cleveland Indians ,2015-07-24 23:05:00,Progressive Field,EST,Chicago White Sox,Cleveland Indians 
959,9164885,Chicago White Sox at Cleveland Indians ,2015-07-26 17:05:00,Progressive Field,EST,Chicago White Sox,Cleveland Indians 
964,9167878,Chicago White Sox at Kansas City Royals ,2015-08-08 23:10:00,Kauffman Stadium,CST,Chicago White Sox,Kansas City Royals 
965,9167826,Chicago White Sox at Kansas City Royals ,2015-04-09 00:10:00,Kauffman Stadium,CST,Chicago White Sox,Kansas City Royals 
968,9167825,Chicago White Sox at Kansas City Royals ,2015-04-06 20:10:00,Kauffman Stadium,CST,Chicago White Sox,Kansas City Royals 
971,9167827,Chicago White Sox at Kansas City Royals ,2015-04-09 18:10:00,Kauffman Stadium,CST,Chicago White Sox,Kansas City Royals 
972,9167879,Chicago White Sox at Kansas City Royals ,2015-08-09 18:10:00,Kauffman Stadium,CST,Chicago White Sox,Kansas City Royals 
973,9167877,Chicago White Sox at Kansas City Royals ,2015-08-08 00:10:00,Kauffman Stadium,CST,Chicago White Sox,Kansas City Royals 
974,9159372,Chicago White Sox at St Louis Cardinals ,2015-07-01 00:15:00,Busch Stadium,CST,Chicago White Sox,St Louis Cardinals 
975,9150645,Chicago White Sox at Los Angeles Angels ,2015-08-19 02:05:00,Angel Stadium,PST,Chicago White Sox,Los Angeles Angels 
976,9172009,Cleveland Indians at Minnesota Twins ,2015-08-15 00:10:00,Target Field,CST,Cleveland Indians,Minnesota Twins 
978,9164810,Cincinnati Reds at Cleveland Indians ,2015-05-22 23:05:00,Progressive Field,EST,Cincinnati Reds,Cleveland Indians 
979,9164817,Texas Rangers at Cleveland Indians ,2015-05-27 16:05:00,Progressive Field,EST,Texas Rangers,Cleveland Indians 
980,9164816,Texas Rangers at Cleveland Indians ,2015-05-26 23:05:00,Progressive Field,EST,Texas Rangers,Cleveland Indians 
981,9164814,Texas Rangers at Cleveland Indians ,2015-05-25 20:05:00,Progressive Field,EST,Texas Rangers,Cleveland Indians 
982,9164844,Chicago Cubs at Cleveland Indians ,2015-06-18 23:05:00,Progressive Field,EST,Chicago Cubs,Cleveland Indians 
983,9164839,Seattle Mariners at Cleveland Indians ,2015-06-11 16:10:00,Progressive Field,EST,Seattle Mariners,Cleveland Indians 
984,9164837,Seattle Mariners at Cleveland Indians ,2015-06-10 23:05:00,Progressive Field,EST,Seattle Mariners,Cleveland Indians 
985,9164834,Seattle Mariners at Cleveland Indians ,2015-06-09 23:05:00,Progressive Field,EST,Seattle Mariners,Cleveland Indians 
986,9164864,Houston Astros at Cleveland Indians ,2015-07-06 23:05:00,Progressive Field,EST,Houston Astros,Cleveland Indians 
987,9164866,Houston Astros at Cleveland Indians ,2015-07-07 23:05:00,Progressive Field,EST,Houston Astros,Cleveland Indians 
988,9164858,Detroit Tigers at Cleveland Indians ,2015-06-24 16:05:00,Progressive Field,EST,Detroit Tigers,Cleveland Indians 
989,9177706,Cleveland Indians at Pittsburgh Pirates ,2015-07-05 17:35:00,PNC Park,EST,Cleveland Indians,Pittsburgh Pirates 
990,9177704,Cleveland Indians at Pittsburgh Pirates ,2015-07-03 23:05:00,PNC Park,EST,Cleveland Indians,Pittsburgh Pirates 
991,9172011,Cleveland Indians at Minnesota Twins ,2015-09-24 00:10:00,Target Field,CST,Cleveland Indians,Minnesota Twins 
992,9172012,Cleveland Indians at Minnesota Twins ,2015-09-25 00:10:00,Target Field,CST,Cleveland Indians,Minnesota Twins 
993,9172010,Cleveland Indians at Minnesota Twins ,2015-09-23 00:10:00,Target Field,CST,Cleveland Indians,Minnesota Twins 
997,9171944,Cleveland Indians at Minnesota Twins ,2015-08-15 23:10:00,Target Field,CST,Cleveland Indians,Minnesota Twins 
998,9171946,Cleveland Indians at Minnesota Twins ,2015-08-16 18:10:00,Target Field,CST,Cleveland Indians,Minnesota Twins 
1002,9164870,Houston Astros at Cleveland Indians ,2015-07-09 23:05:00,Progressive Field,EST,Houston Astros,Cleveland Indians 
1003,9164874,Oakland Athletics at Cleveland Indians ,2015-07-10 23:05:00,Progressive Field,EST,Oakland Athletics,Cleveland Indians 
1004,9164877,Oakland Athletics at Cleveland Indians ,2015-07-12 17:05:00,Progressive Field,EST,Oakland Athletics,Cleveland Indians 
1006,9164797,Kansas City Royals at Cleveland Indians ,2015-04-28 22:05:00,Progressive Field,EST,Kansas City Royals,Cleveland Indians 
1008,9177794,Cleveland Indians at Milwaukee Brewers ,2015-07-22 00:10:00,Miller Park,CST,Cleveland Indians,Milwaukee Brewers 
1009,9177795,Cleveland Indians at Milwaukee Brewers ,2015-07-22 18:10:00,Miller Park,CST,Cleveland Indians,Milwaukee Brewers 
1010,9164908,Kansas City Royals at Cleveland Indians ,2015-09-17 23:05:00,Progressive Field,EST,Kansas City Royals,Cleveland Indians 
1011,9164907,Kansas City Royals at Cleveland Indians ,2015-09-16 23:05:00,Progressive Field,EST,Kansas City Royals,Cleveland Indians 
1012,9164906,Kansas City Royals at Cleveland Indians ,2015-09-15 23:05:00,Progressive Field,EST,Kansas City Royals,Cleveland Indians 
1013,9164900,Los Angeles Angels at Cleveland Indians ,2015-08-30 17:05:00,Progressive Field,EST,Los Angeles Angels,Cleveland Indians 
1014,9164905,Kansas City Royals at Cleveland Indians ,2015-09-14 23:05:00,Progressive Field,EST,Kansas City Royals,Cleveland Indians 
1015,9164902,Detroit Tigers at Cleveland Indians ,2015-09-11 23:05:00,Progressive Field,EST,Detroit Tigers,Cleveland Indians 
1016,9164913,Minnesota Twins at Cleveland Indians ,2015-09-29 23:05:00,Progressive Field,EST,Minnesota Twins,Cleveland Indians 
1019,9164897,Milwaukee Brewers at Cleveland Indians ,2015-08-26 23:05:00,Progressive Field,EST,Milwaukee Brewers,Cleveland Indians 
1020,9164896,Milwaukee Brewers at Cleveland Indians ,2015-08-25 23:05:00,Progressive Field,EST,Milwaukee Brewers,Cleveland Indians 
1021,9164887,Kansas City Royals at Cleveland Indians ,2015-07-28 23:05:00,Progressive Field,EST,Kansas City Royals,Cleveland Indians 
1022,9164888,Kansas City Royals at Cleveland Indians ,2015-07-29 16:05:00,Progressive Field,EST,Kansas City Royals,Cleveland Indians 
1024,9165027,Minnesota Twins at Cleveland Indians ,2015-10-01 23:05:00,Progressive Field,EST,Minnesota Twins,Cleveland Indians 
1030,9164856,Detroit Tigers at Cleveland Indians ,2015-06-23 23:05:00,Progressive Field,EST,Detroit Tigers,Cleveland Indians 
1032,9164808,St Louis Cardinals at Cleveland Indians ,2015-05-13 22:05:00,Progressive Field,EST,St Louis Cardinals,Cleveland Indians 
1033,9171943,Cleveland Indians at Minnesota Twins ,2015-04-18 18:10:00,Target Field,CST,Cleveland Indians,Minnesota Twins 
1034,9171945,Cleveland Indians at Minnesota Twins ,2015-04-19 18:10:00,Target Field,CST,Cleveland Indians,Minnesota Twins 
1035,9164796,Kansas City Royals at Cleveland Indians ,2015-04-27 22:05:00,Progressive Field,EST,Kansas City Royals,Cleveland Indians 
1037,9177705,Cleveland Indians at Pittsburgh Pirates ,2015-07-04 20:05:00,PNC Park,EST,Cleveland Indians,Pittsburgh Pirates 
1038,9164792,Detroit Tigers at Cleveland Indians ,2015-04-11 20:05:00,Progressive Field,EST,Detroit Tigers,Cleveland Indians 
1042,9164843,Chicago Cubs at Cleveland Indians ,2015-06-17 23:05:00,Progressive Field,EST,Chicago Cubs,Cleveland Indians 
1043,9165014,Cleveland Indians at Detroit Tigers ,2015-09-06 17:08:00,Comerica Park,EST,Cleveland Indians,Detroit Tigers 
1044,9150638,Cleveland Indians at Los Angeles Angels ,2015-08-04 02:05:00,Angel Stadium,PST,Cleveland Indians,Los Angeles Angels 
1046,9164809,St Louis Cardinals at Cleveland Indians ,2015-05-14 16:05:00,Progressive Field,EST,St Louis Cardinals,Cleveland Indians 
1051,9164928,Cleveland Indians at Detroit Tigers ,2015-04-25 17:08:00,Comerica Park,EST,Cleveland Indians,Detroit Tigers 
1052,9164929,Cleveland Indians at Detroit Tigers ,2015-04-26 17:08:00,Comerica Park,EST,Cleveland Indians,Detroit Tigers 
1054,9177334,Cleveland Indians at Chicago Cubs ,2015-06-16 00:05:00,Wrigley Field,CST,Cleveland Indians,Chicago Cubs 
1055,9158496,Cleveland Indians at Houston Astros ,2015-04-09 18:10:00,Minute Maid Park,CST,Cleveland Indians,Houston Astros 
1056,9164798,Kansas City Royals at Cleveland Indians ,2015-04-29 22:05:00,Progressive Field,EST,Kansas City Royals,Cleveland Indians 
1057,9167903,Cleveland Indians at Kansas City Royals ,2015-09-26 00:10:00,Kauffman Stadium,CST,Cleveland Indians,Kansas City Royals 
1059,9164901,Detroit Tigers at Cleveland Indians ,2015-09-10 23:05:00,Progressive Field,EST,Detroit Tigers,Cleveland Indians 
1060,9164914,Minnesota Twins at Cleveland Indians ,2015-09-30 23:05:00,Progressive Field,EST,Minnesota Twins,Cleveland Indians 
1061,9164912,Minnesota Twins at Cleveland Indians ,2015-09-28 23:05:00,Progressive Field,EST,Minnesota Twins,Cleveland Indians 
1062,9164891,Minnesota Twins at Cleveland Indians ,2015-08-09 17:05:00,Progressive Field,EST,Minnesota Twins,Cleveland Indians 
1063,9164889,Minnesota Twins at Cleveland Indians ,2015-08-07 23:05:00,Progressive Field,EST,Minnesota Twins,Cleveland Indians 
1064,9165013,Cleveland Indians at Detroit Tigers ,2015-09-05 23:08:00,Comerica Park,EST,Cleveland Indians,Detroit Tigers 
1065,9165012,Cleveland Indians at Detroit Tigers ,2015-09-04 23:08:00,Comerica Park,EST,Cleveland Indians,Detroit Tigers 
1066,9150640,Cleveland Indians at Los Angeles Angels ,2015-08-05 19:35:00,Angel Stadium,PST,Cleveland Indians,Los Angeles Angels 
1067,9172008,Cleveland Indians at Minnesota Twins ,2015-04-18 00:10:00,Target Field,CST,Cleveland Indians,Minnesota Twins 
1068,9158494,Cleveland Indians at Houston Astros ,2015-04-06 23:10:00,Minute Maid Park,CST,Cleveland Indians,Houston Astros 
1069,9167840,Cleveland Indians at Kansas City Royals ,2015-05-07 18:10:00,Kauffman Stadium,CST,Cleveland Indians,Kansas City Royals 
1070,9167839,Cleveland Indians at Kansas City Royals ,2015-05-07 00:10:00,Kauffman Stadium,CST,Cleveland Indians,Kansas City Royals 
1074,9158211,Cleveland Indians at Oakland Athletics ,2015-07-31 02:05:00,O.co Coliseum,PST,Cleveland Indians,Oakland Athletics 
1075,9167904,Cleveland Indians at Kansas City Royals ,2015-09-26 23:10:00,Kauffman Stadium,CST,Cleveland Indians,Kansas City Royals 
1077,9164970,Cleveland Indians at Detroit Tigers ,2015-06-14 17:08:00,Comerica Park,EST,Cleveland Indians,Detroit Tigers 
1078,9164969,Cleveland Indians at Detroit Tigers ,2015-06-13 20:08:00,Comerica Park,EST,Cleveland Indians,Detroit Tigers 
1079,9177343,Cleveland Indians at Chicago Cubs ,2015-06-17 00:05:00,Wrigley Field,CST,Cleveland Indians,Chicago Cubs 
1080,9158608,Cleveland Indians at Texas Rangers ,2015-05-16 00:05:00,Globe Life Park,CST,Cleveland Indians,Texas Rangers 
1082,9158495,Cleveland Indians at Houston Astros ,2015-04-09 00:10:00,Minute Maid Park,CST,Cleveland Indians,Houston Astros 
1083,9158404,Cleveland Indians at Seattle Mariners ,2015-05-29 02:10:00,Safeco Field,PST,Cleveland Indians,Seattle Mariners 
1084,9158216,Cleveland Indians at Oakland Athletics ,2015-08-02 20:05:00,O.co Coliseum,PST,Cleveland Indians,Oakland Athletics 
1085,9164793,Detroit Tigers at Cleveland Indians ,2015-04-12 17:05:00,Progressive Field,EST,Detroit Tigers,Cleveland Indians 
1086,9158609,Cleveland Indians at Texas Rangers ,2015-05-17 00:05:00,Globe Life Park,CST,Cleveland Indians,Texas Rangers 
1087,9158610,Cleveland Indians at Texas Rangers ,2015-05-17 19:05:00,Globe Life Park,CST,Cleveland Indians,Texas Rangers 
1088,9164967,Cleveland Indians at Detroit Tigers ,2015-06-12 23:08:00,Comerica Park,EST,Cleveland Indians,Detroit Tigers 
1089,9164927,Cleveland Indians at Detroit Tigers ,2015-04-24 23:08:00,Comerica Park,EST,Cleveland Indians,Detroit Tigers 
1090,9167850,Cleveland Indians at Kansas City Royals ,2015-06-04 00:10:00,Kauffman Stadium,CST,Cleveland Indians,Kansas City Royals 
1091,9167851,Cleveland Indians at Kansas City Royals ,2015-06-05 00:10:00,Kauffman Stadium,CST,Cleveland Indians,Kansas City Royals 
1092,9158407,Cleveland Indians at Seattle Mariners ,2015-05-31 20:10:00,Safeco Field,PST,Cleveland Indians,Seattle Mariners 
1093,9158406,Cleveland Indians at Seattle Mariners ,2015-05-31 02:10:00,Safeco Field,PST,Cleveland Indians,Seattle Mariners 
1094,9158405,Cleveland Indians at Seattle Mariners ,2015-05-30 02:10:00,Safeco Field,PST,Cleveland Indians,Seattle Mariners 
1095,9158213,Cleveland Indians at Oakland Athletics ,2015-08-01 01:35:00,O.co Coliseum,PST,Cleveland Indians,Oakland Athletics 
1096,9158214,Cleveland Indians at Oakland Athletics ,2015-08-02 01:05:00,O.co Coliseum,PST,Cleveland Indians,Oakland Athletics 
1097,9164886,Kansas City Royals at Cleveland Indians ,2015-07-27 23:05:00,Progressive Field,EST,Kansas City Royals,Cleveland Indians 
1098,9167905,Cleveland Indians at Kansas City Royals ,2015-09-27 18:10:00,Kauffman Stadium,CST,Cleveland Indians,Kansas City Royals 
1099,9164807,St Louis Cardinals at Cleveland Indians ,2015-05-12 22:05:00,Progressive Field,EST,St Louis Cardinals,Cleveland Indians 
1100,9164806,Minnesota Twins at Cleveland Indians ,2015-05-10 17:05:00,Progressive Field,EST,Minnesota Twins,Cleveland Indians 
1103,9164868,Houston Astros at Cleveland Indians ,2015-07-08 23:05:00,Progressive Field,EST,Houston Astros,Cleveland Indians 
1107,9164904,Detroit Tigers at Cleveland Indians ,2015-09-13 17:05:00,Progressive Field,EST,Detroit Tigers,Cleveland Indians 
1108,9164890,Minnesota Twins at Cleveland Indians ,2015-08-08 23:05:00,Progressive Field,EST,Minnesota Twins,Cleveland Indians 
1109,9164898,Los Angeles Angels at Cleveland Indians ,2015-08-28 23:05:00,Progressive Field,EST,Los Angeles Angels,Cleveland Indians 
1110,9164899,Los Angeles Angels at Cleveland Indians ,2015-08-29 23:05:00,Progressive Field,EST,Los Angeles Angels,Cleveland Indians 
1115,9164804,Minnesota Twins at Cleveland Indians ,2015-05-08 23:05:00,Progressive Field,EST,Minnesota Twins,Cleveland Indians 
1117,9164813,Cincinnati Reds at Cleveland Indians ,2015-05-24 17:05:00,Progressive Field,EST,Cincinnati Reds,Cleveland Indians 
1118,9164811,Cincinnati Reds at Cleveland Indians ,2015-05-23 20:05:00,Progressive Field,EST,Cincinnati Reds,Cleveland Indians 
